Trade #,Data,Hora,Direção,Contratos,PnL Bruto,Comissões,PnL Líquido
2890,2025-11-17,19:32:00,SHORT,0,-7.25,0.0,-7.25
2891,2025-11-17,20:16:00,SHORT,0,-32.75,0.0,-32.75
2892,2025-11-17,20:23:00,SHORT,0,-4.0,0.0,-4.0
2893,2025-11-17,20:30:00,SHORT,0,4.25,0.0,4.25
2894,2025-11-17,20:35:00,SHORT,0,-12.75,0.0,-12.75
2895,2025-11-17,20:39:00,SHORT,0,-13.75,0.0,-13.75
2896,2025-11-17,21:23:00,SHORT,0,116.25,0.0,116.25
2897,2025-11-17,21:25:00,SHORT,0,-1.75,0.0,-1.75
2898,2025-11-17,23:13:00,SHORT,0,6.75,0.0,6.75
2899,2025-11-17,23:46:00,SHORT,0,5.0,0.0,5.0
2900,2025-11-18,00:14:00,SHORT,0,-1.0,0.0,-1.0
2901,2025-11-18,00:17:00,SHORT,0,-11.25,0.0,-11.25
2902,2025-11-18,01:01:00,SHORT,0,-12.0,0.0,-12.0
2903,2025-11-18,01:04:00,SHORT,0,-19.25,0.0,-19.25
2904,2025-11-18,01:28:00,SHORT,0,41.25,0.0,41.25
2905,2025-11-18,01:54:00,SHORT,0,2.75,0.0,2.75
2906,2025-11-18,02:13:00,SHORT,0,-12.75,0.0,-12.75
2907,2025-11-18,02:26:00,SHORT,0,-4.75,0.0,-4.75
2908,2025-11-18,02:34:00,SHORT,0,-11.75,0.0,-11.75
2909,2025-11-18,02:57:00,SHORT,0,-8.75,0.0,-8.75
2910,2025-11-18,03:26:00,SHORT,0,-7.25,0.0,-7.25
2911,2025-11-18,03:31:00,SHORT,0,-30.5,0.0,-30.5
2912,2025-11-18,05:04:00,SHORT,0,20.25,0.0,20.25
2913,2025-11-18,05:27:00,SHORT,0,27.5,0.0,27.5
2914,2025-11-18,05:42:00,SHORT,0,-12.25,0.0,-12.25
2915,2025-11-18,05:53:00,SHORT,0,-2.0,0.0,-2.0
2916,2025-11-18,06:22:00,SHORT,0,4.25,0.0,4.25
2917,2025-11-18,06:27:00,SHORT,0,-13.75,0.0,-13.75
2918,2025-11-18,06:59:00,SHORT,0,-7.75,0.0,-7.75
2919,2025-11-18,07:02:00,SHORT,0,-29.25,0.0,-29.25
2920,2025-11-18,07:13:00,SHORT,0,-10.75,0.0,-10.75
2921,2025-11-18,07:20:00,SHORT,0,-12.5,0.0,-12.5
2922,2025-11-18,07:51:00,SHORT,0,67.0,0.0,67.0
2923,2025-11-18,08:17:00,SHORT,0,6.75,0.0,6.75
2924,2025-11-18,08:20:00,SHORT,0,-21.25,0.0,-21.25
2925,2025-11-18,08:23:00,SHORT,0,-16.75,0.0,-16.75
2926,2025-11-18,08:48:00,SHORT,0,53.5,0.0,53.5
2927,2025-11-18,09:07:00,SHORT,0,-11.75,0.0,-11.75
2928,2025-11-18,09:12:00,SHORT,0,-9.5,0.0,-9.5
2929,2025-11-18,09:23:00,SHORT,0,1.0,0.0,1.0
2930,2025-11-18,09:36:00,SHORT,0,-16.5,0.0,-16.5
2931,2025-11-18,09:49:00,SHORT,0,-9.75,0.0,-9.75
2932,2025-11-18,10:09:00,SHORT,0,21.75,0.0,21.75
2933,2025-11-18,10:21:00,SHORT,0,-4.25,0.0,-4.25
2934,2025-11-18,10:37:00,SHORT,0,-13.25,0.0,-13.25
2935,2025-11-18,10:49:00,SHORT,0,-5.75,0.0,-5.75
2936,2025-11-18,11:10:00,SHORT,0,-2.25,0.0,-2.25
2937,2025-11-18,11:27:00,SHORT,0,-9.5,0.0,-9.5
2938,2025-11-18,11:34:00,SHORT,0,-8.0,0.0,-8.0
2939,2025-11-18,11:52:00,SHORT,0,-21.0,0.0,-21.0
2940,2025-11-18,12:02:00,SHORT,0,-6.25,0.0,-6.25
2941,2025-11-18,12:27:00,SHORT,0,-20.25,0.0,-20.25
2942,2025-11-18,12:30:00,SHORT,0,-17.5,0.0,-17.5
2943,2025-11-18,12:34:00,SHORT,0,-7.25,0.0,-7.25
2944,2025-11-18,12:42:00,SHORT,0,-4.0,0.0,-4.0
2945,2025-11-18,13:20:00,SHORT,0,19.0,0.0,19.0
2946,2025-11-18,13:38:00,SHORT,0,-18.0,0.0,-18.0
2947,2025-11-18,13:45:00,SHORT,0,-7.0,0.0,-7.0
2948,2025-11-18,13:59:00,SHORT,0,-0.75,0.0,-0.75
2949,2025-11-18,14:08:00,SHORT,0,-1.0,0.0,-1.0
2950,2025-11-18,14:12:00,SHORT,0,-7.75,0.0,-7.75
2951,2025-11-18,14:21:00,SHORT,0,-11.25,0.0,-11.25
2952,2025-11-18,14:27:00,SHORT,0,-24.25,0.0,-24.25
2953,2025-11-18,14:33:00,SHORT,0,-66.75,0.0,-66.75
2954,2025-11-18,14:43:00,SHORT,0,-89.5,0.0,-89.5
2955,2025-11-18,15:12:00,SHORT,0,-25.25,0.0,-25.25
2956,2025-11-18,15:17:00,SHORT,0,-31.75,0.0,-31.75
2957,2025-11-18,15:33:00,SHORT,0,24.5,0.0,24.5
2958,2025-11-18,15:36:00,SHORT,0,-58.5,0.0,-58.5
2959,2025-11-18,15:55:00,SHORT,0,-28.75,0.0,-28.75
2960,2025-11-18,15:58:00,SHORT,0,-15.75,0.0,-15.75
2961,2025-11-18,16:00:00,SHORT,0,-27.75,0.0,-27.75
2962,2025-11-18,16:48:00,SHORT,0,182.5,0.0,182.5
2963,2025-11-18,16:51:00,SHORT,0,-24.0,0.0,-24.0
2964,2025-11-18,17:00:00,SHORT,0,-37.5,0.0,-37.5
2965,2025-11-18,17:07:00,SHORT,0,-30.5,0.0,-30.5
2966,2025-11-18,18:16:00,SHORT,0,194.5,0.0,194.5
2967,2025-11-18,18:22:00,SHORT,0,-41.25,0.0,-41.25
2968,2025-11-18,18:27:00,SHORT,0,-23.5,0.0,-23.5
2969,2025-11-18,18:30:00,SHORT,0,-28.75,0.0,-28.75
2970,2025-11-18,18:38:00,SHORT,0,-13.25,0.0,-13.25
2971,2025-11-18,18:46:00,SHORT,0,-4.0,0.0,-4.0
2972,2025-11-18,18:50:00,SHORT,0,-19.75,0.0,-19.75
2973,2025-11-18,18:57:00,SHORT,0,-33.25,0.0,-33.25
2974,2025-11-18,19:13:00,SHORT,0,-14.75,0.0,-14.75
2975,2025-11-18,19:19:00,SHORT,0,-28.0,0.0,-28.0
2976,2025-11-18,19:23:00,SHORT,0,-10.75,0.0,-10.75
2977,2025-11-18,19:54:00,SHORT,0,20.0,0.0,20.0
2978,2025-11-18,20:05:00,SHORT,0,-26.25,0.0,-26.25
2979,2025-11-18,20:24:00,SHORT,0,-8.0,0.0,-8.0
2980,2025-11-18,20:41:00,SHORT,0,-6.5,0.0,-6.5
2981,2025-11-18,20:54:00,SHORT,0,-15.75,0.0,-15.75
2982,2025-11-18,21:31:00,SHORT,0,-6.25,0.0,-6.25
2983,2025-11-18,21:33:00,SHORT,0,-6.75,0.0,-6.75
2984,2025-11-18,21:42:00,SHORT,0,-13.25,0.0,-13.25
2985,2025-11-18,21:50:00,SHORT,0,-5.25,0.0,-5.25
2986,2025-11-18,21:54:00,SHORT,0,-4.25,0.0,-4.25
2987,2025-11-18,23:37:00,SHORT,0,58.0,0.0,58.0
2988,2025-11-19,00:29:00,SHORT,0,-16.75,0.0,-16.75
2989,2025-11-19,00:40:00,SHORT,0,-7.0,0.0,-7.0
2990,2025-11-19,01:00:00,SHORT,0,18.5,0.0,18.5
2991,2025-11-19,01:38:00,SHORT,0,46.0,0.0,46.0
2992,2025-11-19,01:40:00,SHORT,0,-19.0,0.0,-19.0
2993,2025-11-19,01:51:00,SHORT,0,-7.0,0.0,-7.0
2994,2025-11-19,01:53:00,SHORT,0,-10.0,0.0,-10.0
2995,2025-11-19,02:22:00,SHORT,0,32.5,0.0,32.5
2996,2025-11-19,02:50:00,SHORT,0,10.0,0.0,10.0
2997,2025-11-19,02:55:00,SHORT,0,-5.5,0.0,-5.5
2998,2025-11-19,03:09:00,SHORT,0,-3.0,0.0,-3.0
2999,2025-11-19,04:08:00,SHORT,0,-14.75,0.0,-14.75
3000,2025-11-19,04:32:00,SHORT,0,-4.25,0.0,-4.25
3001,2025-11-19,04:47:00,SHORT,0,-6.75,0.0,-6.75
3002,2025-11-19,04:58:00,SHORT,0,-2.5,0.0,-2.5
3003,2025-11-19,05:09:00,SHORT,0,-9.75,0.0,-9.75
3004,2025-11-19,05:27:00,SHORT,0,-12.0,0.0,-12.0
3005,2025-11-19,06:11:00,SHORT,0,20.75,0.0,20.75
3006,2025-11-19,06:16:00,SHORT,0,-9.25,0.0,-9.25
3007,2025-11-19,06:24:00,SHORT,0,-11.5,0.0,-11.5
3008,2025-11-19,06:27:00,SHORT,0,-5.75,0.0,-5.75
3009,2025-11-19,06:32:00,SHORT,0,-6.75,0.0,-6.75
3010,2025-11-19,06:34:00,SHORT,0,-10.25,0.0,-10.25
3011,2025-11-19,06:46:00,SHORT,0,-6.5,0.0,-6.5
3012,2025-11-19,06:54:00,SHORT,0,-6.25,0.0,-6.25
3013,2025-11-19,07:03:00,SHORT,0,-19.5,0.0,-19.5
3014,2025-11-19,07:24:00,SHORT,0,35.5,0.0,35.5
3015,2025-11-19,07:27:00,SHORT,0,-7.25,0.0,-7.25
3016,2025-11-19,07:37:00,SHORT,0,-3.75,0.0,-3.75
3017,2025-11-19,07:47:00,SHORT,0,-6.5,0.0,-6.5
3018,2025-11-19,07:55:00,SHORT,0,-8.5,0.0,-8.5
3019,2025-11-19,07:58:00,SHORT,0,-4.25,0.0,-4.25
3020,2025-11-19,08:00:00,SHORT,0,-5.75,0.0,-5.75
3021,2025-11-19,08:05:00,SHORT,0,-3.0,0.0,-3.0
3022,2025-11-19,08:10:00,SHORT,0,-11.25,0.0,-11.25
3023,2025-11-19,08:39:00,SHORT,0,9.0,0.0,9.0
3024,2025-11-19,09:36:00,SHORT,0,32.0,0.0,32.0
3025,2025-11-19,10:08:00,SHORT,0,39.75,0.0,39.75
3026,2025-11-19,10:11:00,SHORT,0,-4.0,0.0,-4.0
3027,2025-11-19,10:15:00,SHORT,0,-0.25,0.0,-0.25
3028,2025-11-19,10:19:00,SHORT,0,-1.25,0.0,-1.25
3029,2025-11-19,10:35:00,SHORT,0,-0.75,0.0,-0.75
3030,2025-11-19,10:38:00,SHORT,0,-15.25,0.0,-15.25
3031,2025-11-19,10:41:00,SHORT,0,-2.0,0.0,-2.0
3032,2025-11-19,10:50:00,SHORT,0,-13.0,0.0,-13.0
3033,2025-11-19,11:11:00,SHORT,0,5.5,0.0,5.5
3034,2025-11-19,11:31:00,SHORT,0,-7.75,0.0,-7.75
3035,2025-11-19,11:56:00,SHORT,0,-8.25,0.0,-8.25
3036,2025-11-19,12:27:00,SHORT,0,-5.25,0.0,-5.25
3037,2025-11-19,12:45:00,SHORT,0,12.75,0.0,12.75
3038,2025-11-19,12:51:00,SHORT,0,-2.0,0.0,-2.0
3039,2025-11-19,12:54:00,SHORT,0,-7.5,0.0,-7.5
3040,2025-11-19,13:20:00,SHORT,0,-11.75,0.0,-11.75
3041,2025-11-19,13:37:00,SHORT,0,7.5,0.0,7.5
3042,2025-11-19,13:39:00,SHORT,0,-2.5,0.0,-2.5
3043,2025-11-19,13:50:00,SHORT,0,-13.0,0.0,-13.0
3044,2025-11-19,13:54:00,SHORT,0,-4.25,0.0,-4.25
3045,2025-11-19,13:56:00,SHORT,0,-5.0,0.0,-5.0
3046,2025-11-19,14:05:00,SHORT,0,-6.75,0.0,-6.75
3047,2025-11-19,14:27:00,SHORT,0,-10.75,0.0,-10.75
3048,2025-11-19,15:25:00,SHORT,0,305.0,0.0,305.0
3049,2025-11-19,15:27:00,SHORT,0,-24.25,0.0,-24.25
3050,2025-11-19,15:30:00,SHORT,0,-8.25,0.0,-8.25
3051,2025-11-19,15:32:00,SHORT,0,-8.5,0.0,-8.5
3052,2025-11-19,16:25:00,SHORT,0,-44.75,0.0,-44.75
3053,2025-11-19,16:33:00,SHORT,0,-19.25,0.0,-19.25
3054,2025-11-19,16:46:00,SHORT,0,-12.25,0.0,-12.25
3055,2025-11-19,16:49:00,SHORT,0,-13.0,0.0,-13.0
3056,2025-11-19,16:57:00,SHORT,0,-17.25,0.0,-17.25
3057,2025-11-19,17:05:00,SHORT,0,-31.75,0.0,-31.75
3058,2025-11-19,17:25:00,SHORT,0,-12.25,0.0,-12.25
3059,2025-11-19,17:34:00,SHORT,0,-51.5,0.0,-51.5
3060,2025-11-19,17:47:00,SHORT,0,-32.0,0.0,-32.0
3061,2025-11-19,18:09:00,SHORT,0,26.25,0.0,26.25
3062,2025-11-19,18:18:00,SHORT,0,-0.75,0.0,-0.75
3063,2025-11-19,18:25:00,SHORT,0,-14.75,0.0,-14.75
3064,2025-11-19,18:28:00,SHORT,0,-8.25,0.0,-8.25
3065,2025-11-19,18:45:00,SHORT,0,-23.75,0.0,-23.75
3066,2025-11-19,19:07:00,SHORT,0,-8.25,0.0,-8.25
3067,2025-11-19,19:17:00,SHORT,0,-17.0,0.0,-17.0
3068,2025-11-19,19:49:00,SHORT,0,-7.5,0.0,-7.5
3069,2025-11-19,20:42:00,SHORT,0,169.5,0.0,169.5
3070,2025-11-19,21:09:00,SHORT,0,-5.0,0.0,-5.0
3071,2025-11-19,21:12:00,SHORT,0,-5.0,0.0,-5.0
3072,2025-11-19,21:19:00,SHORT,0,-15.75,0.0,-15.75
3073,2025-11-19,23:25:00,SHORT,0,313.5,0.0,313.5
3074,2025-11-20,00:07:00,SHORT,0,35.5,0.0,35.5
3075,2025-11-20,00:09:00,SHORT,0,-3.0,0.0,-3.0
3076,2025-11-20,00:11:00,SHORT,0,-7.0,0.0,-7.0
3077,2025-11-20,00:15:00,SHORT,0,-6.75,0.0,-6.75
3078,2025-11-20,00:48:00,SHORT,0,39.75,0.0,39.75
3079,2025-11-20,00:51:00,SHORT,0,-3.5,0.0,-3.5
3080,2025-11-20,01:14:00,SHORT,0,-13.25,0.0,-13.25
3081,2025-11-20,01:24:00,SHORT,0,-6.0,0.0,-6.0
3082,2025-11-20,01:42:00,SHORT,0,8.75,0.0,8.75
3083,2025-11-20,01:54:00,SHORT,0,-4.25,0.0,-4.25
3084,2025-11-20,01:57:00,SHORT,0,-23.0,0.0,-23.0
3085,2025-11-20,02:09:00,SHORT,0,2.0,0.0,2.0
3086,2025-11-20,02:44:00,SHORT,0,-0.5,0.0,-0.5
3087,2025-11-20,03:17:00,SHORT,0,30.0,0.0,30.0
3088,2025-11-20,03:30:00,SHORT,0,-1.75,0.0,-1.75
3089,2025-11-20,03:33:00,SHORT,0,-1.25,0.0,-1.25
3090,2025-11-20,03:58:00,SHORT,0,-11.25,0.0,-11.25
3091,2025-11-20,04:04:00,SHORT,0,-2.75,0.0,-2.75
3092,2025-11-20,04:15:00,SHORT,0,-4.0,0.0,-4.0
3093,2025-11-20,04:29:00,SHORT,0,-0.75,0.0,-0.75
3094,2025-11-20,04:54:00,SHORT,0,8.0,0.0,8.0
3095,2025-11-20,04:59:00,SHORT,0,-1.75,0.0,-1.75
3096,2025-11-20,05:04:00,SHORT,0,-2.75,0.0,-2.75
3097,2025-11-20,05:15:00,SHORT,0,-1.5,0.0,-1.5
3098,2025-11-20,05:25:00,SHORT,0,-2.75,0.0,-2.75
3099,2025-11-20,05:43:00,SHORT,0,-0.75,0.0,-0.75
3100,2025-11-20,05:50:00,SHORT,0,-4.5,0.0,-4.5
3101,2025-11-20,06:07:00,SHORT,0,-10.25,0.0,-10.25
3102,2025-11-20,06:17:00,SHORT,0,-8.0,0.0,-8.0
3103,2025-11-20,06:34:00,SHORT,0,-13.5,0.0,-13.5
3104,2025-11-20,06:50:00,SHORT,0,7.75,0.0,7.75
3105,2025-11-20,07:04:00,SHORT,0,-1.25,0.0,-1.25
3106,2025-11-20,07:06:00,SHORT,0,-3.25,0.0,-3.25
3107,2025-11-20,07:09:00,SHORT,0,-12.25,0.0,-12.25
3108,2025-11-20,07:14:00,SHORT,0,1.5,0.0,1.5
3109,2025-11-20,07:17:00,SHORT,0,-7.0,0.0,-7.0
3110,2025-11-20,07:37:00,SHORT,0,8.75,0.0,8.75
3111,2025-11-20,08:01:00,SHORT,0,-6.5,0.0,-6.5
3112,2025-11-20,08:17:00,SHORT,0,-6.5,0.0,-6.5
3113,2025-11-20,08:27:00,SHORT,0,-5.75,0.0,-5.75
3114,2025-11-20,08:33:00,SHORT,0,-17.5,0.0,-17.5
3115,2025-11-20,08:42:00,SHORT,0,-6.75,0.0,-6.75
3116,2025-11-20,08:52:00,SHORT,0,-5.0,0.0,-5.0
3117,2025-11-20,09:15:00,SHORT,0,-8.0,0.0,-8.0
3118,2025-11-20,09:45:00,SHORT,0,-6.25,0.0,-6.25
3119,2025-11-20,11:02:00,SHORT,0,58.5,0.0,58.5
3120,2025-11-20,11:50:00,SHORT,0,28.5,0.0,28.5
3121,2025-11-20,12:16:00,SHORT,0,-3.75,0.0,-3.75
3122,2025-11-20,13:14:00,SHORT,0,77.25,0.0,77.25
3123,2025-11-20,13:20:00,SHORT,0,-2.5,0.0,-2.5
3124,2025-11-20,14:06:00,SHORT,0,36.25,0.0,36.25
3125,2025-11-20,14:23:00,SHORT,0,-9.5,0.0,-9.5
3126,2025-11-20,14:25:00,SHORT,0,-12.75,0.0,-12.75
3127,2025-11-20,14:30:00,SHORT,0,-15.5,0.0,-15.5
3128,2025-11-20,14:42:00,SHORT,0,-28.0,0.0,-28.0
3129,2025-11-20,14:47:00,SHORT,0,-35.25,0.0,-35.25
3130,2025-11-20,15:07:00,SHORT,0,33.5,0.0,33.5
3131,2025-11-20,15:23:00,SHORT,0,-17.5,0.0,-17.5
3132,2025-11-20,15:48:00,SHORT,0,50.75,0.0,50.75
3133,2025-11-20,16:54:00,SHORT,0,-66.0,0.0,-66.0
3134,2025-11-20,17:33:00,SHORT,0,-42.0,0.0,-42.0
3135,2025-11-20,17:43:00,SHORT,0,-0.25,0.0,-0.25
3136,2025-11-20,17:54:00,SHORT,0,-10.75,0.0,-10.75
3137,2025-11-20,17:59:00,SHORT,0,-20.5,0.0,-20.5
3138,2025-11-20,18:20:00,SHORT,0,75.25,0.0,75.25
3139,2025-11-20,18:23:00,SHORT,0,-15.25,0.0,-15.25
3140,2025-11-20,18:26:00,SHORT,0,-39.0,0.0,-39.0
3141,2025-11-20,19:14:00,SHORT,0,-22.0,0.0,-22.0
3142,2025-11-20,19:18:00,SHORT,0,-9.0,0.0,-9.0
3143,2025-11-20,19:26:00,SHORT,0,-39.25,0.0,-39.25
3144,2025-11-20,19:33:00,SHORT,0,-26.25,0.0,-26.25
3145,2025-11-20,19:45:00,SHORT,0,-42.5,0.0,-42.5
3146,2025-11-20,19:48:00,SHORT,0,-51.5,0.0,-51.5
3147,2025-11-20,19:51:00,SHORT,0,-13.0,0.0,-13.0
3148,2025-11-20,20:03:00,SHORT,0,0.75,0.0,0.75
3149,2025-11-20,20:25:00,SHORT,0,-9.25,0.0,-9.25
3150,2025-11-20,21:38:00,SHORT,0,-4.5,0.0,-4.5
3151,2025-11-20,21:40:00,SHORT,0,-3.0,0.0,-3.0
3152,2025-11-20,23:04:00,SHORT,0,-47.25,0.0,-47.25
3153,2025-11-20,23:38:00,SHORT,0,38.25,0.0,38.25
3154,2025-11-21,00:00:00,SHORT,0,10.5,0.0,10.5
3155,2025-11-21,00:03:00,SHORT,0,-8.75,0.0,-8.75
3156,2025-11-21,00:46:00,SHORT,0,44.25,0.0,44.25
3157,2025-11-21,00:55:00,SHORT,0,-11.0,0.0,-11.0
3158,2025-11-21,01:01:00,SHORT,0,-6.5,0.0,-6.5
3159,2025-11-21,01:05:00,SHORT,0,-14.5,0.0,-14.5
3160,2025-11-21,01:09:00,SHORT,0,0.25,0.0,0.25
3161,2025-11-21,01:14:00,SHORT,0,-9.0,0.0,-9.0
3162,2025-11-21,01:35:00,SHORT,0,6.25,0.0,6.25
3163,2025-11-21,01:55:00,SHORT,0,-9.75,0.0,-9.75
3164,2025-11-21,01:57:00,SHORT,0,-6.5,0.0,-6.5
3165,2025-11-21,02:00:00,SHORT,0,-6.5,0.0,-6.5
3166,2025-11-21,02:24:00,SHORT,0,-18.0,0.0,-18.0
3167,2025-11-21,02:31:00,SHORT,0,-7.25,0.0,-7.25
3168,2025-11-21,02:35:00,SHORT,0,-0.25,0.0,-0.25
3169,2025-11-21,02:41:00,SHORT,0,-0.75,0.0,-0.75
3170,2025-11-21,02:54:00,SHORT,0,-13.5,0.0,-13.5
3171,2025-11-21,03:18:00,SHORT,0,-12.5,0.0,-12.5
3172,2025-11-21,03:26:00,SHORT,0,-10.25,0.0,-10.25
3173,2025-11-21,03:53:00,SHORT,0,26.0,0.0,26.0
3174,2025-11-21,03:55:00,SHORT,0,-12.5,0.0,-12.5
3175,2025-11-21,04:46:00,SHORT,0,-9.0,0.0,-9.0
3176,2025-11-21,04:49:00,SHORT,0,-19.5,0.0,-19.5
3177,2025-11-21,05:27:00,SHORT,0,53.0,0.0,53.0
3178,2025-11-21,05:29:00,SHORT,0,-4.75,0.0,-4.75
3179,2025-11-21,06:00:00,SHORT,0,-3.5,0.0,-3.5
3180,2025-11-21,06:04:00,SHORT,0,-7.5,0.0,-7.5
3181,2025-11-21,06:28:00,SHORT,0,11.75,0.0,11.75
3182,2025-11-21,06:39:00,SHORT,0,-11.75,0.0,-11.75
3183,2025-11-21,07:03:00,SHORT,0,12.25,0.0,12.25
3184,2025-11-21,07:10:00,SHORT,0,-8.75,0.0,-8.75
3185,2025-11-21,07:12:00,SHORT,0,-3.75,0.0,-3.75
3186,2025-11-21,07:35:00,SHORT,0,-13.5,0.0,-13.5
3187,2025-11-21,08:21:00,SHORT,0,37.5,0.0,37.5
3188,2025-11-21,08:27:00,SHORT,0,-22.5,0.0,-22.5
3189,2025-11-21,08:35:00,SHORT,0,-7.5,0.0,-7.5
3190,2025-11-21,08:42:00,SHORT,0,-9.25,0.0,-9.25
3191,2025-11-21,09:06:00,SHORT,0,40.75,0.0,40.75
3192,2025-11-21,09:11:00,SHORT,0,-8.25,0.0,-8.25
3193,2025-11-21,09:15:00,SHORT,0,-6.5,0.0,-6.5
3194,2025-11-21,11:23:00,SHORT,0,165.75,0.0,165.75
3195,2025-11-21,11:26:00,SHORT,0,-14.0,0.0,-14.0
3196,2025-11-21,12:02:00,SHORT,0,-22.5,0.0,-22.5
3197,2025-11-21,12:07:00,SHORT,0,-40.0,0.0,-40.0
3198,2025-11-21,12:10:00,SHORT,0,-23.0,0.0,-23.0
3199,2025-11-21,12:18:00,SHORT,0,-14.25,0.0,-14.25
3200,2025-11-21,13:00:00,SHORT,0,89.5,0.0,89.5
3201,2025-11-21,13:03:00,SHORT,0,-17.25,0.0,-17.25
3202,2025-11-21,13:27:00,SHORT,0,22.0,0.0,22.0
3203,2025-11-21,13:51:00,SHORT,0,-9.25,0.0,-9.25
3204,2025-11-21,13:57:00,SHORT,0,-12.0,0.0,-12.0
3205,2025-11-21,14:17:00,SHORT,0,-13.0,0.0,-13.0
3206,2025-11-21,14:33:00,SHORT,0,-46.5,0.0,-46.5
3207,2025-11-21,14:35:00,SHORT,0,-44.25,0.0,-44.25
3208,2025-11-21,14:37:00,SHORT,0,-21.75,0.0,-21.75
3209,2025-11-21,14:40:00,SHORT,0,-74.25,0.0,-74.25
3210,2025-11-21,14:44:00,SHORT,0,-21.0,0.0,-21.0
3211,2025-11-21,14:51:00,SHORT,0,-23.75,0.0,-23.75
3212,2025-11-21,14:58:00,SHORT,0,-26.5,0.0,-26.5
3213,2025-11-21,15:01:00,SHORT,0,-30.0,0.0,-30.0
3214,2025-11-21,15:09:00,SHORT,0,-41.75,0.0,-41.75
3215,2025-11-21,15:22:00,SHORT,0,-43.25,0.0,-43.25
3216,2025-11-21,15:29:00,SHORT,0,-48.75,0.0,-48.75
3217,2025-11-21,15:59:00,SHORT,0,1.0,0.0,1.0
3218,2025-11-21,16:01:00,SHORT,0,-29.25,0.0,-29.25
3219,2025-11-21,16:20:00,SHORT,0,-41.0,0.0,-41.0
3220,2025-11-21,17:18:00,SHORT,0,279.0,0.0,279.0
3221,2025-11-21,17:21:00,SHORT,0,-29.25,0.0,-29.25
3222,2025-11-21,17:29:00,SHORT,0,-13.25,0.0,-13.25
3223,2025-11-21,17:40:00,SHORT,0,7.25,0.0,7.25
3224,2025-11-21,17:42:00,SHORT,0,-5.5,0.0,-5.5
3225,2025-11-21,17:48:00,SHORT,0,-16.0,0.0,-16.0
3226,2025-11-21,17:52:00,SHORT,0,-18.75,0.0,-18.75
3227,2025-11-21,17:58:00,SHORT,0,-22.5,0.0,-22.5
3228,2025-11-21,18:25:00,SHORT,0,-38.25,0.0,-38.25
3229,2025-11-21,18:28:00,SHORT,0,-17.5,0.0,-17.5
3230,2025-11-21,19:34:00,SHORT,0,297.0,0.0,297.0
3231,2025-11-21,20:12:00,SHORT,0,-9.5,0.0,-9.5
3232,2025-11-21,20:25:00,SHORT,0,-20.25,0.0,-20.25
3233,2025-11-21,20:39:00,SHORT,0,-22.0,0.0,-22.0
3234,2025-11-21,20:52:00,SHORT,0,-16.0,0.0,-16.0
3235,2025-11-21,21:17:00,SHORT,0,-5.0,0.0,-5.0
3236,2025-11-21,21:20:00,SHORT,0,0.5,0.0,0.5
3237,2025-11-21,21:48:00,SHORT,0,5.75,0.0,5.75
3238,2025-11-21,21:53:00,SHORT,0,-3.5,0.0,-3.5
3239,2025-11-23,23:19:00,SHORT,0,130.5,0.0,130.5
3240,2025-11-23,23:31:00,SHORT,0,-6.0,0.0,-6.0
3241,2025-11-23,23:37:00,SHORT,0,-5.0,0.0,-5.0
3242,2025-11-23,23:46:00,SHORT,0,-1.5,0.0,-1.5
3243,2025-11-23,23:55:00,SHORT,0,-8.0,0.0,-8.0
3244,2025-11-24,00:18:00,SHORT,0,-13.0,0.0,-13.0
3245,2025-11-24,00:50:00,SHORT,0,20.25,0.0,20.25
3246,2025-11-24,00:57:00,SHORT,0,2.5,0.0,2.5
3247,2025-11-24,01:22:00,SHORT,0,-7.0,0.0,-7.0
3248,2025-11-24,01:24:00,SHORT,0,-3.25,0.0,-3.25
3249,2025-11-24,01:33:00,SHORT,0,-0.5,0.0,-0.5
3250,2025-11-24,01:37:00,SHORT,0,-5.25,0.0,-5.25
3251,2025-11-24,02:10:00,SHORT,0,-4.0,0.0,-4.0
3252,2025-11-24,02:35:00,SHORT,0,16.75,0.0,16.75
3253,2025-11-24,02:39:00,SHORT,0,-6.0,0.0,-6.0
3254,2025-11-24,03:17:00,SHORT,0,20.75,0.0,20.75
3255,2025-11-24,03:29:00,SHORT,0,-5.0,0.0,-5.0
3256,2025-11-24,03:48:00,SHORT,0,-3.5,0.0,-3.5
3257,2025-11-24,03:59:00,SHORT,0,-4.25,0.0,-4.25
3258,2025-11-24,04:07:00,SHORT,0,-4.5,0.0,-4.5
3259,2025-11-24,04:09:00,SHORT,0,-2.25,0.0,-2.25
3260,2025-11-24,04:12:00,SHORT,0,-0.75,0.0,-0.75
3261,2025-11-24,04:49:00,SHORT,0,-6.25,0.0,-6.25
3262,2025-11-24,04:59:00,SHORT,0,-9.0,0.0,-9.0
3263,2025-11-24,05:05:00,SHORT,0,-7.5,0.0,-7.5
3264,2025-11-24,05:32:00,SHORT,0,30.25,0.0,30.25
3265,2025-11-24,05:52:00,SHORT,0,-5.75,0.0,-5.75
3266,2025-11-24,05:56:00,SHORT,0,-6.0,0.0,-6.0
3267,2025-11-24,06:01:00,SHORT,0,-2.25,0.0,-2.25
3268,2025-11-24,06:06:00,SHORT,0,-7.0,0.0,-7.0
3269,2025-11-24,06:25:00,SHORT,0,-6.25,0.0,-6.25
3270,2025-11-24,06:28:00,SHORT,0,-7.0,0.0,-7.0
